SystemID,Region,Constellation,Name,Security,Neighbors
30003850,Placid,Serthoulde,Alparena,0.15,30003835:30003851
30003853,Placid,Serthoulde,Mercomesier,0.12,30003851:30003856
30003871,Khanid,Finaka,Geztic,0.73,30003870:30003875
30003881,Khanid,Amdimmah,Moniyyuku,0.57,30003880:30003911:30005050
30004042,Cloud Ring,Yrton,DY-F70,-0.01,30004040:30004043
30004049,Cloud Ring,Balenne,O-IVNH,0.00,30004048
30004052,Cloud Ring,Tinnimerci,OU-X3P,-0.06,30004051:30004054
30004056,Cloud Ring,Tinnimerci,8R-RTB,-0.03,30004051:30004054:30004065
30004107,Kador,Heti,Zimmem,0.49,30004106:30004112
30004127,Kador,Araz,Zimse,0.51,30004126:30004128:30004129
30004128,Kador,Araz,Koona,0.52,30004127:30004129
30004134,Kador,Ahrnot,Kasi,0.82,30004133:30004135:30004142:30004155
30004135,Kador,Ahrnot,Shura,0.83,30004133:30004134
30004136,Kador,Pezarba,Mod,0.32,30003480:30004121:30004137:30004138
30004139,Kador,Pezarba,Sechmaren,0.35,30004137:30004140:30004141
30005010,Essence,Arand,Atlulle,0.40,30005009:30005011:30005014
30005012,Essence,Arand,Haine,0.44,30005009:30005013
30005013,Essence,Arand,Perckhevin,0.53,30005009:30005012
30005056,Kor-Azor,Finena,Kizama,0.67,30005054:30005057
30005061,Kor-Azor,Finena,Perbhe,0.35,30005058:30005068
30005070,Kor-Azor,Orus,Tadadan,0.45,30005069:30005072
30005071,Kor-Azor,Orus,Tralasa,0.56,30005069:30005075
30005075,Kor-Azor,Orus,Latari,0.56,30005069:30005071
30005081,Kor-Azor,Comadu,Piri,0.46,30005077:30005079:30005082
30005207,Genesis,Ashela,Nardiarang,0.43,30005197:30005208
30005218,Genesis,Ekrin,Sosh,0.52,30005211:30005217:30005219
30005222,Genesis,Mih,Serren,0.46,30005221:30005223:30005224
30005232,Genesis,Ubar,Pamah,0.50,30005231:30005233:30005235
30005233,Genesis,Ubar,Leran,0.42,30005231:30005232
30005234,Genesis,Ubar,Beke,0.35,30005231:30005291
30005237,Genesis,Meli,Chej,0.28,30005236:30005239:30005240
30005238,Genesis,Meli,Menai,0.34,30005077:30005236
30005290,Genesis,Fabas,Heorah,0.54,30005289:30005291:30005292:30005293
30005294,Genesis,Fabas,Bania,0.48,30005289:30005291
30005328,Verge Vendor,Ancbeu,Reblier,0.40,30003280:30005327
30000006,Derelik,San Matar,Zaid,0.86,30000008:30000023
30000030,Derelik,Kalangin,Kasrasi,0.57,30000023:30000026:30000029:30000112
30000051,Derelik,Mossas,Juddi,0.65,30000052:30000053:30000056:30000109
30000053,Derelik,Mossas,Ibaria,0.73,30000051:30000052
30000054,Derelik,Mossas,Shala,0.72,30000052:30000055
30000055,Derelik,Mossas,Zemalu,0.73,30000052:30000054
30000057,Derelik,Mekashtad,Nikh,0.77,30000008:30000058:30000061:30000068
30000065,Derelik,Mekashtad,Akhrad,0.36,30000060:30000062:30000067:30000118
30000076,Derelik,Orshed,Tidacha,0.82,30000008:30000077:30000079
30000082,Derelik,Oraron,Jarizza,0.77,30000083:30000084:30000085
30000086,Derelik,Oraron,Sucha,0.66,30000084:30000085
30000212,Vale of the Silent,U29-0S,NCGR-Q,-0.26,30000209:30000210:30000214:30000289
30000214,Vale of the Silent,U29-0S,HE-V4V,-0.21,30000208:30000209:30000212
30000218,Vale of the Silent,BUG6-X,5ZO-NZ,-0.30,30000217
30000220,Vale of the Silent,BUG6-X,Y0-BVN,-0.44,30000217
30000221,Vale of the Silent,BUG6-X,X97D-W,-0.43,30000216:30000217
30000225,Vale of the Silent,OSJ7-I,H-5GUI,-0.14,30000224:30000226:30000274:30002421
30000228,Vale of the Silent,DMXN-3,3HX-DL,-0.42,30000232:30000233:30000235
30000234,Vale of the Silent,DMXN-3,GEKJ-9,-0.39,30000232
30000237,Vale of the Silent,DMXN-3,XV-8JQ,-0.39,30000232
30000263,Vale of the Silent,5YHF-H,TVN-FM,-0.65,30000238:30000261:30000262:30000265
30000266,Vale of the Silent,5YHF-H,Z-8Q65,-0.77,30000265:30000267
30000288,Vale of the Silent,A3-T8B,1W-0KS,-0.10,30000285:30002479
30000880,Tribute,GORV-P,YLS8-J,-0.11,30000879:30000882:30000885
30000881,Tribute,GORV-P,2ISU-Y,-0.13,30000879
30000888,Tribute,03C-SU,V7-FB4,-0.25,30000887:30000889
30000889,Tribute,03C-SU,XD-TOV,-0.27,30000887:30000888:30000890:30000891
30000891,Tribute,03C-SU,L-VXTK,-0.27,30000887:30000889:30000890:30000892
30000895,Tribute,W-XBGF,IMK-K1,-0.78,30000894:30000896
30000942,Great Wildlands,Q-PVMK,8YC-AN,-0.15,30000903:30000943:30000944
30000944,Great Wildlands,Q-PVMK,SUR-F7,-0.44,30000942:30000943:30000945:30000946
30001262,Venal,1G-8KY,Y6-HPG,-0.11,30001261:30001263:30001264
30001281,Venal,N32Z-Z,3A1P-N,-0.88,30000872:30001280
30001693,Tash-Murkon,Damadil,Perdan,0.86,30001691
30001741,Tash-Murkon,Peges,Ahteer,0.70,30001739
30001963,Pure Blind,MDM8-J,KQK1-2,-0.16,30000857:30001964:30001967
30001978,Pure Blind,38G6-L,X-7OMU,-0.14,30001977:30001979:30001980:30001989:30002010:30002012
30001999,Pure Blind,LY-FY6,XQ-PXU,-0.15,30001998:30002000:30002003
30002010,Pure Blind,G8-D09,R6XN-9,-0.18,30001978:30001989:30002006:30002011
30002035,Pure Blind,S4GH-I,MQ-NPY,-0.03,30002022:30002036:30002038:30002039
30002036,Pure Blind,S4GH-I,D2-HOS,-0.03,30002035:30002037:30002039:30002040
30002204,Domain,Yestadan,Gaha,0.74,30002205:30002209
30002209,Domain,Yestadan,Uchat,0.66,30002204:30002205
30002214,Domain,Mazake,Hiramu,0.49,30002213
30002217,Domain,Mazake,Hutian,0.54,30002213
30002218,Domain,Mazake,Noli,0.55,30002212:30002252
30002241,Domain,Armi,Rimbah,0.32,30002238:30002240
30002252,Domain,Nashar,Bika,0.46,30002218:30002251:30002254:30002255:30002256
30002253,Domain,Nashar,Arshat,0.58,30002251:30002254
30002254,Domain,Nashar,Jerma,0.48,30002251:30002252:30002253
30002268,Domain,Avib,Adia,0.67,30002267
30002269,Domain,Liela,Ebo,0.52,30002208:30002260:30002270:30002271:30002273
30002392,Molden Heath,Tartatven,Hrober,0.31,30002391
30002394,Molden Heath,Tartatven,Muttokon,0.21,30002393:30002420
30002397,Molden Heath,Besateoden,Horaka,0.62,30002396:30002398:30002399:30002400
30002399,Molden Heath,Besateoden,Orien,0.80,30002397:30002401:30002408
30002403,Molden Heath,Almur,Gonheim,0.28,30002402:30002404:30002406
30002404,Molden Heath,Almur,Half,0.24,30002402:30002403:30002405
30002407,Molden Heath,Almur,Altbrard,0.35,30002402
30002410,Molden Heath,Eoldulf,Mimiror,0.20,30002408:30002409:30002411
30002423,Geminate,N-K4Q0,FDZ4-A,-0.23,30002421:30002426:30002428
30002430,Geminate,UBPU-9,D0-F4W,-0.05,30002429:30002432:30002433:30002434
30002432,Geminate,UBPU-9,YN3-E3,-0.07,30002430:30002433:30002434:30002493
30002434,Geminate,UBPU-9,L-HV5C,-0.05,30002429:30002430:30002432:30002433
30002435,Geminate,UBPU-9,L4X-FH,-0.08,30002433:30002436
30002447,Geminate,8K-CHA,K42-IE,-0.45,30002446:30002448:30002449
30002449,Geminate,8K-CHA,3USX-F,-0.34,30002446:30002447:30002448:30002450
30002452,Geminate,ZYL-FT,KR-V6G,-0.20,30002451:30002454
30002453,Geminate,ZYL-FT,AP9-LV,-0.25,30002451:30002454:30002456
30002477,Geminate,F-ZNNG,E-91FV,-0.02,30002476:30002479:30002480
30002480,Geminate,F-ZNNG,54-MF6,-0.02,30002476:30002477:30002478
30002536,Heimatar,Wiedadur,Ebodold,0.44,30002532
30002549,Heimatar,Akimamur,Offugen,0.65,30002533:30002550:30002552
30002552,Heimatar,Akimamur,Eddar,0.59,30002549:30002561:30002562
30002576,Heimatar,Benurad,Hrondmund,0.36,30002574:30002577
30002580,Heimatar,Benurad,Katugumur,0.17,30002553:30002575
30002649,Sinq Laison,Spaen,Boillair,0.52,30002648:30002650
30002650,Sinq Laison,Spaen,Ney,0.46,30002648:30002649:30002651:30002652
30002665,Sinq Laison,Firille,Misneden,0.55,30002662
30002666,Sinq Laison,Firille,Basgerin,0.38,30002662
30002696,Sinq Laison,Stion,Stegette,0.45,30002651:30002694:30002697:30002698
30002700,Sinq Laison,Wyllequet,Bawilan,0.54,30002699:30002701:30002702
30002703,Sinq Laison,Wyllequet,Brybier,0.58,30002699
30002704,Sinq Laison,Wyllequet,Adrallezoen,0.48,30002648:30002699:30002702
30002725,Sinq Laison,Nadire,Goinard,0.34,30002724:30002726:30002727
30002726,Sinq Laison,Nadire,Raeghoscon,0.37,30002725:30002728
30002957,Devoid,Semou,Tzvi,0.28,30002958:30002959:30002961:30003063
30002959,Devoid,Semou,Sifilar,0.26,30002957:30002958:30002960:30002961
30002964,Devoid,Ryra,Esescama,0.61,30002963:30002965:30002968:30002991
30002965,Devoid,Ryra,Choonka,0.65,30002964:30002966:30002967:30002968:30003069
30002970,Devoid,Kisana,Ohide,0.57,30002963:30002971:30003069
30002974,Devoid,Kisana,Mehatoor,0.66,30002958:30002969:30002972
30002988,Devoid,Daredan,Nakatre,0.58,30002986:30002989:30002990:30002993
30002989,Devoid,Daredan,Laddiaha,0.72,30002988:30002991:30002995:30002996:30002998
30002990,Devoid,Daredan,Hakshma,0.56,30002988:30002993:30002999
30003023,Everyshore,Chasnaye,Gerper,0.35,30003022
30003057,Everyshore,Marele,Groothese,0.27,30003044:30003058
30003062,Everyshore,Marele,Angatalie,0.16,30002728:30003060
30003078,The Bleak Lands,Vaarma,Erkinen,0.59,30003077:30003092
30003081,The Bleak Lands,Ichida,Ronne,0.72,30003076:30003080:30003082:30003085
30003083,The Bleak Lands,Ichida,Junsen,0.81,30003080
30003086,The Bleak Lands,Tandoiras,Sahtogas,0.28,30003079:30003087:30003088:30003091
30003088,The Bleak Lands,Tandoiras,Oyonata,0.26,30002980:30003086:30003089
30003089,The Bleak Lands,Tandoiras,Kurniainen,0.11,30002087:30003088:30003090
30003091,The Bleak Lands,Tandoiras,Tannakan,0.25,30003071:30003086
30003268,Syndicate,Z-6NQ6,MHC-R3,-0.03,30003269:30003270:30003275:30003298:30003793
30003271,Syndicate,Z-6NQ6,Poitot,-0.02,30003269:30003274
30003279,Syndicate,Z-6NQ6,K5-JRD,-0.09,30003278:30003320
30003280,Syndicate,2-M6DE,6-CZ49,-0.16,30003270:30003281:30003283:30005328
30003327,Syndicate,49A-BZ,BMNV-P,-0.18,30003278:30003328:30003329:30003331:30003333
30003439,Metropolis,Frar,Aderkan,0.59,30003437
30003469,Metropolis,Hulf,Hodrold,0.60,30003468:30003470:30003471
30003472,Metropolis,Hulf,Erindur,0.60,30003468
30003483,Domain,Kashag,Valmu,0.22,30003481:30003559
30003550,Domain,Maseend,Zhilshinou,0.90,30003547:30003549:30003552
30003552,Domain,Maseend,Ana,0.90,30003550:30003551
30003554,Domain,Nakid,Jambu,0.52,30003553:30003555:30003556:30003558
30003555,Domain,Nakid,Bittanshal,0.48,30003484:30003553:30003554:30003556
30003556,Domain,Nakid,Arton,0.43,30003553:30003554:30003555:30003557
30003561,Domain,Jakemhih,Biphi,0.21,30001668:30003559
30003726,Providence,I9B-8X,Y-MPWL,-0.09,30001742:30003724
30003789,Placid,Viriette,Brarel,0.09,30003788:30003791
30003801,Placid,Alselbosier,Aunsou,0.18,30003800:30003802:30003803:30003805
30003808,Placid,Josmaert,Grispire,0.18,30003806:30003809
30003814,Placid,Unour,Mollin,0.66,30003813:30003815
30003816,Placid,Unour,Vilinnon,0.61,30003815
30003817,Placid,Unour,Ommaerrer,0.63,30003815
30003846,Placid,Mallugier,Hedoubel,0.32,30003845:30003849
30003848,Placid,Mallugier,Amasiree,0.37,30003847:30003849
30003856,Placid,Serthoulde,Athounon,0.08,30003853
30003858,Khanid,Nohshayess,Gousoviba,0.90,30001691:30003859:30003860
30003875,Khanid,Finaka,Hishai,0.77,30003862:30003871
30003911,Khanid,Arniri,Edani,0.58,30003881:30003912:30003914:30003916
30004040,Cloud Ring,Yrton,B-DBYQ,0.00,30004039:30004041:30004042:30004589
30004054,Cloud Ring,Tinnimerci,Q-UA3C,-0.25,30004052:30004056
30004065,Cloud Ring,Assilot,PPG-XC,-0.01,30004056:30004066:30004068
30004106,Kador,Heti,Bordan,0.41,30004104:30004107:30004108:30004109
30004121,Kador,Favo,Menri,0.37,30004119:30004136
30004126,Kador,Araz,Nidupad,0.51,30004122:30004123:30004124:30004125:30004127
30004137,Kador,Pezarba,Omam,0.32,30004136:30004138:30004139
30004138,Kador,Pezarba,Bersyrim,0.20,30004136:30004137
30004141,Kador,Pezarba,Hiremir,0.32,30004139
30004142,Kador,Naloran,Hikansog,0.81,30004134:30004143
30004155,Kador,Qermi,Shemah,0.84,30004134:30004156:30004157
30005014,Essence,Arand,Isenan,0.25,30005010
30005050,Kor-Azor,Panoumid,Kulu,0.57,30003881:30005051:30005052
30005054,Kor-Azor,Panoumid,Nare,0.65,30005052:30005053:30005055:30005056
30005068,Kor-Azor,Ravin,Oguser,0.22,30005061:30005063:30005065
30005082,Kor-Azor,Tendrara,Enal,0.41,30005081:30005083
30005208,Genesis,Ashela,Ziasad,0.44,30005207:30005209:30005224
30005211,Genesis,Ashela,Zarer,0.37,30005210:30005218
30005219,Genesis,Ekrin,Sigga,0.54,30005210:30005218:30005220
30005223,Genesis,Mih,Hadji,0.49,30005222:30005292
30005224,Genesis,Mih,Assez,0.44,30005208:30005222:30005225:30005228
30005235,Genesis,Ubar,Malma,0.53,30005232:30005267
30005239,Genesis,Meli,Aring,0.27,30005237:30005240:30005241:30005261
30005240,Genesis,Meli,Gayar,0.30,30005237:30005239:30005242
30005291,Genesis,Fabas,Ebasez,0.49,30005234:30005290:30005294
30005292,Genesis,Fabas,Agal,0.54,30005223:30005290:30005293
30005293,Genesis,Fabas,Doza,0.57,30005243:30005290:30005292
30000023,Derelik,Kalangin,Fovihi,0.87,30000006:30000024:30000030
30000026,Derelik,Kalangin,Ordize,0.70,30000025:30000028:30000029:30000030
30000029,Derelik,Kalangin,Lachailes,0.57,30000026:30000030
30000056,Derelik,Mossas,Khankenirdia,0.61,30000051
30000058,Derelik,Mekashtad,Amphar,0.70,30000057:30000059:30000068:30000105
30000060,Derelik,Mekashtad,Janus,0.55,30000059:30000062:30000063:30000065
30000061,Derelik,Mekashtad,Agha,0.72,30000057
30000062,Derelik,Mekashtad,Iosantin,0.45,30000060:30000065:30000067
30000067,Derelik,Mekashtad,Sharir,0.40,30000062:30000065
30000068,Derelik,Mekashtad,Usroh,0.60,30000057:30000058
30000077,Derelik,Orshed,Odlib,0.82,30000076:30000078:30000080
30000079,Derelik,Orshed,Milu,0.77,30000076
30000083,Derelik,Oraron,Ejahi,0.73,30000082:30000087
30000085,Derelik,Oraron,Bar,0.67,30000070:30000073:30000082:30000086:30000107
30000109,Derelik,Subi,Berta,0.49,30000051:30000106:30000110:30000111
30000208,Vale of the Silent,U29-0S,LZ-6SU,-0.17,30000211:30000213:30000214
30000210,Vale of the Silent,U29-0S,U54-1L,-0.27,30000212:30000222
30000224,Vale of the Silent,OSJ7-I,7-K5EL,-0.15,30000223:30000225
30000226,Vale of the Silent,OSJ7-I,FH-TTC,-0.14,30000225:30000227:30000280
30000233,Vale of the Silent,DMXN-3,FA-DMO,-0.39,30000228:30000235:30000236
30000235,Vale of the Silent,DMXN-3,Q-R3GP,-0.36,30000228:30000233
30000261,Vale of the Silent,5YHF-H,T-GCGL,-0.73,30000262:30000263:30000264
30000262,Vale of the Silent,5YHF-H,0MV-4W,-0.66,30000261:30000263
30000265,Vale of the Silent,5YHF-H,AZBR-2,-0.71,30000263:30000266
30000274,Vale of the Silent,YDS0-Y,Q-EHMJ,-0.15,30000225:30000275
30000285,Vale of the Silent,A3-T8B,IT-YAU,-0.16,30000284:30000288
30000289,Vale of the Silent,DILJ-7,669-IX,-0.27,30000212:30000290:30000291
30000882,Tribute,GORV-P,X-CFN6,-0.10,30000880:30000883
30000885,Tribute,GORV-P,OY-UZ1,-0.13,30000880
30000890,Tribute,03C-SU,K-6SNI,-0.27,30000889:30000891:30000893
30000892,Tribute,03C-SU,C8VC-S,-0.27,30000891
30000896,Tribute,W-XBGF,NJ4X-S,-0.72,30000895:30000897:30001348
30000903,Great Wildlands,730-KH,E02-IK,-0.06,30000902:30000905:30000942
30000945,Great Wildlands,Q-PVMK,OK-6XN,-0.56,30000944:30000948
30000946,Great Wildlands,Q-PVMK,Q2FL-T,-0.25,30000944:30000947
30001263,Venal,1G-8KY,Z-GY5S,-0.11,30001262:30001264:30001265
30001264,Venal,1G-8KY,KK-L97,-0.12,30001262:30001263:30001267
30001280,Venal,N32Z-Z,N6G-H3,-0.40,30001273:30001281:30001282:30001283:30001284
30001964,Pure Blind,MDM8-J,O-BY0Y,-0.14,30001963:30001965
30001967,Pure Blind,MDM8-J,X47L-Q,-0.25,30001963:30001966:30001977
30001977,Pure Blind,38G6-L,J-CIJV,-0.24,30001967:30001978:30001982:30002015
30001979,Pure Blind,38G6-L,CXN1-Z,-0.12,30001978:30001980:30001981
30001980,Pure Blind,38G6-L,KLY-C0,-0.10,30001978:30001979:30001981:30001982:30002016
30001998,Pure Blind,LY-FY6,WW-KGD,-0.18,30001976:30001999
30002006,Pure Blind,U-7RBK,JE-D5U,-0.22,30002005:30002008:30002009:30002010
30002011,Pure Blind,G8-D09,3V8-LJ,-0.17,30002010:30002012:30002013:30002014
30002012,Pure Blind,G8-D09,B8EN-S,-0.16,30001978:30002011
30002022,Pure Blind,304Z-R,RZC-16,-0.03,30002021:30002035
30002037,Pure Blind,S4GH-I,Y2-6EA,-0.03,30002036:30002038:30002041
30002038,Pure Blind,S4GH-I,TFA0-U,-0.03,30002035:30002037
30002040,Pure Blind,S4GH-I,HPS5-C,-0.04,30002036
30002255,Domain,Nashar,Miyeli,0.38,30002252:30002256
30002256,Domain,Nashar,Reyi,0.32,30002252:30002255
30002270,Domain,Liela,Avair,0.41,30002269:30002271:30002272:30002274
30002271,Domain,Liela,Rayl,0.47,30002269:30002270:30002272:30002273
30002273,Domain,Liela,Porsharrah,0.36,30002269:30002271
30002398,Molden Heath,Besateoden,Eldulf,0.56,30002397:30002400
30002400,Molden Heath,Besateoden,Varigne,0.64,30002397:30002398
30002405,Molden Heath,Almur,Sakulda,0.30,30002404
30002406,Molden Heath,Almur,Hedaleolfarber,0.30,30002403
30002408,Molden Heath,Eoldulf,Fegomenko,0.50,30002399:30002409:30002410
30002409,Molden Heath,Eoldulf,Osvetur,0.25,30002408:30002410:30002413
30002420,Molden Heath,Elfrard,Egbinger,0.03,30000970:30002394:30002419
30002426,Geminate,N-K4Q0,Roua,-0.21,30002423
30002428,Geminate,UBPU-9,M-MD31,-0.27,30002423:30002429:30002431:30002437
30002429,Geminate,UBPU-9,WH-2EZ,-0.17,30002428:30002430:30002434
30002436,Geminate,UBPU-9,B6-52M,-0.09,30002435:30002437
30002448,Geminate,8K-CHA,VSJ-PP,-0.39,30002447:30002449:30002457
30002450,Geminate,8K-CHA,9-KWXC,-0.33,30002449:30002467
30002454,Geminate,ZYL-FT,0-GZX9,-0.30,30002452:30002453:30002455
30002456,Geminate,ZYL-FT,4NGK-F,-0.23,30002453
30002493,Geminate,RJ-1R7,LR-2XT,-0.12,30002432:30002494:30002496
30002562,Heimatar,Urtfer,Trer,0.71,30002552:30002563:30002564
30002577,Heimatar,Benurad,Bundindus,0.43,30002576:30002578
30002651,Sinq Laison,Spaen,Fasse,0.43,30002650:30002652:30002696
30002652,Sinq Laison,Spaen,Ala,0.45,30002650:30002651:30002653
30002697,Sinq Laison,Stion,Ravarin,0.37,30002696
30002701,Sinq Laison,Wyllequet,Atier,0.63,30002700:30002705
30002702,Sinq Laison,Wyllequet,Archee,0.45,30002700:30002704
30002958,Devoid,Semou,Raa,0.31,30002957:30002959:30002974
30002961,Devoid,Semou,Oyeman,0.22,30002957:30002959
30002963,Devoid,Ryra,Odin,0.61,30002964:30002970
30002966,Devoid,Ryra,Thasinaz,0.64,30002965:30002967
30002967,Devoid,Ryra,Dihra,0.59,30002965:30002966:30002968:30002995
30002968,Devoid,Ryra,Dital,0.48,30002964:30002965:30002967:30003729
30002971,Devoid,Kisana,Sasoutikh,0.59,30002970:30002972
30002972,Devoid,Kisana,Gheth,0.60,30002971:30002974
30002986,Devoid,Kabo,Mendori,0.54,30002982:30002988:30002997
30002995,Devoid,Abthi,Naeel,0.58,30002967:30002989:30002996:30002999
30002996,Devoid,Abthi,Lower Debyl,0.60,30002989:30002995:30002997:30002998:30002999
30002998,Devoid,Abthi,Upper Debyl,0.70,30002989:30002996:30002997
30002999,Devoid,Abthi,Shastal,0.50,30002990:30002995:30002996:30002997:30003000
30003058,Everyshore,Marele,Olide,0.74,30003057:30003059:30003060
30003060,Everyshore,Marele,Mannar,0.29,30003058:30003061:30003062
30003082,The Bleak Lands,Ichida,Hatori,0.57,30003081:30003084:30003085
30003085,The Bleak Lands,Ichida,Hakodan,0.73,30003081:30003082
30003087,The Bleak Lands,Tandoiras,Haras,0.28,30003086
30003090,The Bleak Lands,Tandoiras,Saidusairos,0.10,30002653:30003089
30003092,The Bleak Lands,Ohvarainen,Komaa,0.56,30003078:30003093:30003096
30003269,Syndicate,Z-6NQ6,F67E-Q,-0.02,30003268:30003271
30003270,Syndicate,Z-6NQ6,6E-578,-0.05,30003268:30003272:30003273:30003275:30003280
30003275,Syndicate,Z-6NQ6,2X-PQG,-0.06,30003268:30003270
30003281,Syndicate,2-M6DE,EZA-FM,-0.16,30003280:30003282:30003283:30003285
30003283,Syndicate,2-M6DE,PVH8-0,-0.10,30003272:30003280:30003281:30003285
30003298,Syndicate,DS-M4Q,UM-Q7F,-0.05,30003268:30003296:30003299
30003320,Syndicate,YFN-UN,8V-SJJ,-0.05,30003279:30003321:30003322
30003328,Syndicate,49A-BZ,BY-S36,-0.02,30003327
30003329,Syndicate,49A-BZ,31-MLU,-0.17,30003327:30003330:30003331:30003333
30003331,Syndicate,49A-BZ,A9D-R0,-0.09,30003327:30003329
30003333,Syndicate,49A-BZ,RF-GGF,-0.25,30003327:30003329
30003470,Metropolis,Hulf,Odebeinn,0.31,30003469:30003471
30003471,Metropolis,Hulf,Konora,0.41,30000999:30003469:30003470
30003557,Domain,Nakid,Sieh,0.28,30003556
30003559,Domain,Jakemhih,Mamet,0.15,30003483:30003560:30003561:30003562:30003563:30003564
30003724,Providence,I9B-8X,D61A-G,-0.09,30003723:30003726
30003803,Placid,Alselbosier,Reynire,0.16,30003801:30003804
30003805,Placid,Alselbosier,Gare,0.13,30003801:30003818
30003849,Placid,Mallugier,Aubonnie,0.40,30003846:30003848
30003859,Khanid,Nohshayess,Neyi,0.81,30003858
30003860,Khanid,Nohshayess,Kihtaled,0.91,30003858:30003861:30003863:30003864
30003862,Khanid,Nohshayess,Agil,0.85,30003861:30003866:30003875
30003912,Khanid,Arniri,Danera,0.56,30003911:30003913:30003914
30003914,Khanid,Arniri,Rahabeda,0.56,30003911:30003912
30003916,Khanid,Arniri,Rilera,0.45,30003907:30003911:30003915
30004039,Cloud Ring,Yrton,5-MLDT,-0.03,30004038:30004040:30004535
30004041,Cloud Ring,Yrton,QXW-PV,0.00,30004038:30004040:30004064
30004066,Cloud Ring,Assilot,QA1-BT,-0.02,30004065:30004067
30004068,Cloud Ring,Assilot,00TY-J,-0.03,30004065:30004067:30004069:30004070
30004104,Kador,Heti,Ansasos,0.42,30004105:30004106:30005227
30004108,Kador,Heti,Chaneya,0.32,30004106:30004109
30004109,Kador,Heti,Oberen,0.35,30004106:30004108
30004119,Kador,Favo,Gasavak,0.38,30004116:30004117:30004121
30004122,Kador,Araz,Chanoun,0.51,30004123:30004124:30004125:30004126:30005227
30004123,Kador,Araz,Garisas,0.50,30004122:30004124:30004125:30004126
