PlanetID,SystemID,Planet Name,Planet Type
40002133,30000032,Hasiari I,Barren
40002134,30000032,Hasiari II,Lava
40002136,30000032,Hasiari III,Barren
40002138,30000032,Hasiari IV,Barren
40002139,30000032,Hasiari V,Temperate
40002141,30000032,Hasiari VI,Barren
40002144,30000032,Hasiari VII,Gas
40002151,30000032,Hasiari VIII,Gas
40002156,30000032,Hasiari IX,Barren
40007460,30000114,Ubtes I,Lava
40007462,30000114,Ubtes II,Barren
40007463,30000114,Ubtes III,Barren
40007465,30000114,Ubtes IV,Gas
40007468,30000114,Ubtes V,Oceanic
40007470,30000114,Ubtes VI,Barren
40007472,30000114,Ubtes VII,Storm
40007474,30000114,Ubtes VIII,Gas
40007478,30000114,Ubtes IX,Gas
40007502,30000114,Ubtes X,Barren
40012583,30000197,Uemon I,Barren
40012584,30000197,Uemon II,Barren
40012585,30000197,Uemon III,Barren
40012587,30000197,Uemon IV,Oceanic
40012590,30000197,Uemon V,Barren
40012593,30000197,Uemon VI,Barren
40012597,30000197,Uemon VII,Oceanic
40012598,30000197,Uemon VIII,Gas
40012613,30000197,Uemon IX,Storm
40012616,30000197,Uemon X,Gas
40012637,30000197,Uemon XI,Gas
40012659,30000197,Uemon XII,Barren
40014682,30000229,UH-9ZG I,Oceanic
40014684,30000229,UH-9ZG II,Barren
40014687,30000229,UH-9ZG III,Oceanic
40014688,30000229,UH-9ZG IV,Barren
40014691,30000229,UH-9ZG V,Temperate
40014695,30000229,UH-9ZG VI,Temperate
40015363,30000240,4-HWWF I,Barren
40015364,30000240,4-HWWF II,Barren
40015366,30000240,4-HWWF III,Temperate
40015368,30000240,4-HWWF IV,Gas
40015381,30000240,4-HWWF V,Gas
40015403,30000240,4-HWWF VI,Gas
40015426,30000240,4-HWWF VII,Ice
40015914,30000251,49-0LI I,Barren
40015915,30000251,49-0LI II,Lava
40015917,30000251,49-0LI III,Barren
40015918,30000251,49-0LI IV,Temperate
40015921,30000251,49-0LI V,Gas
40015927,30000251,49-0LI VI,Storm
40015930,30000251,49-0LI VII,Barren
40015934,30000251,49-0LI VIII,Gas
40016197,30000258,6WW-28 I,Barren
40016199,30000258,6WW-28 II,Barren
40016201,30000258,6WW-28 III,Gas
40016204,30000258,6WW-28 IV,Gas
40016216,30000258,6WW-28 V,Temperate
40016219,30000258,6WW-28 VI,Gas
40016244,30000259,A8A-JN I,Barren
40016246,30000259,A8A-JN II,Lava
40016248,30000259,A8A-JN III,Temperate
40016252,30000259,A8A-JN IV,Gas
40016259,30000259,A8A-JN V,Gas
40016264,30000259,A8A-JN VI,Gas
40016281,30000259,A8A-JN VII,Gas
40016308,30000259,A8A-JN VIII,Barren
40054179,30000854,B-S42H I,Storm
40054181,30000854,B-S42H II,Barren
40054182,30000854,B-S42H III,Barren
40054184,30000854,B-S42H IV,Gas
40054207,30000854,B-S42H V,Gas
40054237,30000854,B-S42H VI,Gas
40054330,30000856,F-749O I,Lava
40054332,30000856,F-749O II,Storm
40054334,30000856,F-749O III,Barren
40054335,30000856,F-749O IV,Gas
40054354,30000856,F-749O V,Gas
40054363,30000856,F-749O VI,Gas
40054386,30000856,F-749O VII,Storm
40054390,30000856,F-749O VIII,Gas
40054698,30000860,AW1-2I I,Barren
40054701,30000860,AW1-2I II,Barren
40054703,30000860,AW1-2I III,Gas
40054719,30000860,AW1-2I IV,Gas
40054734,30000860,AW1-2I V,Ice
40054760,30000860,AW1-2I VI,Storm
40055252,30000867,D7-ZAC I,Barren
40055254,30000867,D7-ZAC II,Lava
40055255,30000867,D7-ZAC III,Lava
40055257,30000867,D7-ZAC IV,Barren
40055258,30000867,D7-ZAC V,Temperate
40055260,30000867,D7-ZAC VI,Temperate
40055263,30000867,D7-ZAC VII,Barren
40055266,30000867,D7-ZAC VIII,Barren
40055269,30000867,D7-ZAC IX,Temperate
40055273,30000867,D7-ZAC X,Temperate
40055276,30000867,D7-ZAC XI,Gas
40055297,30000867,D7-ZAC XII,Temperate
40055739,30000873,PBD-0G I,Lava
40055741,30000873,PBD-0G II,Plasma
40055742,30000873,PBD-0G III,Plasma
40055744,30000873,PBD-0G IV,Lava
40055746,30000873,PBD-0G V,Gas
40055753,30000873,PBD-0G VI,Gas
40055761,30000873,PBD-0G VII,Gas
40055772,30000873,PBD-0G VIII,Gas
40055796,30000873,PBD-0G IX,Barren
40055799,30000873,PBD-0G X,Barren
40055804,30000873,PBD-0G XI,Barren
40055808,30000874,L-1HKR I,Lava
40055809,30000874,L-1HKR II,Barren
40055810,30000874,L-1HKR III,Barren
40055812,30000874,L-1HKR IV,Storm
40055814,30000874,L-1HKR V,Gas
40055829,30000874,L-1HKR VI,Gas
40055853,30000874,L-1HKR VII,Gas
40055860,30000874,L-1HKR VIII,Storm
40056085,30000878,U-W3WS I,Lava
40056086,30000878,U-W3WS II,Barren
40056088,30000878,U-W3WS III,Lava
40056089,30000878,U-W3WS IV,Temperate
40056091,30000878,U-W3WS V,Temperate
40056094,30000878,U-W3WS VI,Storm
40056097,30000878,U-W3WS VII,Storm
40056102,30000878,U-W3WS VIII,Gas
40056105,30000878,U-W3WS IX,Gas
40056125,30000878,U-W3WS X,Gas
40104762,30001646,Goram I,Barren
40104763,30001646,Goram II,Storm
40104765,30001646,Goram III,Barren
40104768,30001646,Goram IV,Temperate
40104771,30001646,Goram V,Gas
40104789,30001646,Goram VI,Gas
40104797,30001646,Goram VII,Gas
40104815,30001646,Goram VIII,Gas
40104839,30001646,Goram IX,Oceanic
40104843,30001646,Goram X,Storm
40104850,30001646,Goram XI,Barren
40104854,30001646,Goram XII,Barren
40105625,30001657,Seil I,Barren
40105628,30001657,Seil II,Temperate
40105630,30001657,Seil III,Barren
40105634,30001657,Seil IV,Gas
40105659,30001657,Seil V,Storm
40105662,30001657,Seil VI,Storm
40105670,30001657,Seil VII,Gas
40105701,30001657,Seil VIII,Ice
40105707,30001658,Mani I,Barren
40105708,30001658,Mani II,Barren
40105710,30001658,Mani III,Barren
40105711,30001658,Mani IV,Storm
40105716,30001658,Mani V,Lava
40105718,30001658,Mani VI,Temperate
40105720,30001658,Mani VII,Gas
40105735,30001658,Mani VIII,Gas
40105761,30001659,Sehmosh I,Barren
40105762,30001659,Sehmosh II,Barren
40105764,30001659,Sehmosh III,Lava
40105765,30001659,Sehmosh IV,Gas
40105779,30001659,Sehmosh V,Gas
40105797,30001659,Sehmosh VI,Gas
40105819,30001659,Sehmosh VII,Gas
40105853,30001659,Sehmosh VIII,Ice
40105889,30001659,Sehmosh IX,Barren
40106052,30001662,Hibi I,Plasma
40106055,30001662,Hibi II,Barren
40106057,30001662,Hibi III,Temperate
40106060,30001662,Hibi IV,Gas
40106075,30001662,Hibi V,Gas
40106102,30001662,Hibi VI,Gas
40106131,30001662,Hibi VII,Barren
40106134,30001662,Hibi VIII,Ice
40106823,30001676,Mimen I,Barren
40106824,30001676,Mimen II,Lava
40106826,30001676,Mimen III,Barren
40106827,30001676,Mimen IV,Barren
40106828,30001676,Mimen V,Barren
40106829,30001676,Mimen VI,Temperate
40106832,30001676,Mimen VII,Temperate
40106833,30001676,Mimen VIII,Oceanic
40106835,30001676,Mimen IX,Barren
40106839,30001676,Mimen X,Temperate
40106843,30001676,Mimen XI,Temperate
40106903,30001679,Unkah I,Barren
40106905,30001679,Unkah II,Lava
40106906,30001679,Unkah III,Barren
40106908,30001679,Unkah IV,Lava
40106911,30001679,Unkah V,Storm
40106917,30001679,Unkah VI,Gas
40106936,30001679,Unkah VII,Gas
40106963,30001679,Unkah VIII,Storm
40106965,30001679,Unkah IX,Ice
40107067,30001682,Keshirou I,Barren
40107070,30001682,Keshirou II,Barren
40107072,30001682,Keshirou III,Barren
40107075,30001682,Keshirou IV,Barren
40107077,30001682,Keshirou V,Gas
40107084,30001682,Keshirou VI,Barren
40107087,30001682,Keshirou VII,Temperate
40107090,30001682,Keshirou VIII,Storm
40107095,30001682,Keshirou IX,Barren
40107152,30001685,Ordat I,Barren
40107154,30001685,Ordat II,Lava
40107155,30001685,Ordat III,Gas
40107161,30001685,Ordat IV,Gas
40107167,30001685,Ordat V,Gas
40107172,30001685,Ordat VI,Temperate
40107177,30001686,Rethan I,Lava
40107179,30001686,Rethan II,Barren
40107180,30001686,Rethan III,Barren
40107183,30001686,Rethan IV,Barren
40107186,30001686,Rethan V,Temperate
40107202,30001686,Rethan VI,Gas
40107222,30001686,Rethan VII,Gas
40107255,30001686,Rethan VIII,Ice
40107328,30001689,Asesamy I,Barren
40107330,30001689,Asesamy II,Barren
40107332,30001689,Asesamy III,Lava
40107334,30001689,Asesamy IV,Barren
40107336,30001689,Asesamy V,Gas
40107347,30001689,Asesamy VI,Gas
40107367,30001689,Asesamy VII,Gas
40107388,30001689,Asesamy VIII,Barren
40107390,30001689,Asesamy IX,Ice
40107885,30001697,Ahkour I,Barren
40107887,30001697,Ahkour II,Temperate
40107889,30001697,Ahkour III,Oceanic
40107892,30001697,Ahkour IV,Temperate
40107896,30001697,Ahkour V,Temperate
40107898,30001697,Ahkour VI,Storm
40107901,30001697,Ahkour VII,Gas
40107920,30001697,Ahkour VIII,Barren
40107924,30001697,Ahkour IX,Gas
40107963,30001698,Gaknem I,Barren
40107965,30001698,Gaknem II,Storm
40107968,30001698,Gaknem III,Gas
40107973,30001698,Gaknem IV,Gas
40107992,30001698,Gaknem V,Gas
40108015,30001698,Gaknem VI,Ice
40108047,30001699,Siyi I,Barren
40108050,30001699,Siyi II,Barren
40108052,30001699,Siyi III,Gas
40108068,30001699,Siyi IV,Gas
40108088,30001699,Siyi V,Ice
40108099,30001699,Siyi VI,Plasma
40108655,30001709,Ferira I,Barren
40108656,30001709,Ferira II,Storm
40108658,30001709,Ferira III,Temperate
40108661,30001709,Ferira IV,Barren
40108663,30001709,Ferira V,Storm
40108666,30001709,Ferira VI,Gas
40108693,30001709,Ferira VII,Gas
40108699,30001709,Ferira VIII,Gas
40108713,30001709,Ferira IX,Oceanic
40108716,30001710,Yeder I,Barren
40108718,30001710,Yeder II,Lava
40108719,30001710,Yeder III,Gas
40108725,30001710,Yeder IV,Gas
40108739,30001710,Yeder V,Gas
40108762,30001710,Yeder VI,Gas
40108783,30001710,Yeder VII,Gas
40108805,30001710,Yeder VIII,Ice
40108809,30001710,Yeder IX,Barren
40108812,30001711,Azerakish I,Barren
40108813,30001711,Azerakish II,Lava
40108816,30001711,Azerakish III,Plasma
40108819,30001711,Azerakish IV,Barren
40108821,30001711,Azerakish V,Lava
40108824,30001711,Azerakish VI,Temperate
40108826,30001711,Azerakish VII,Barren
40108828,30001711,Azerakish VIII,Gas
40108847,30001711,Azerakish IX,Gas
40108852,30001711,Azerakish X,Gas
40108879,30001711,Azerakish XI,Gas
40108904,30001711,Azerakish XII,Ice
40109315,30001717,Adar I,Lava
40109316,30001717,Adar II,Temperate
40109319,30001717,Adar III,Plasma
40109323,30001717,Adar IV,Lava
40109327,30001717,Adar V,Gas
40109331,30001717,Adar VI,Barren
40109334,30001718,Paye I,Barren
40109335,30001718,Paye II,Lava
40109337,30001718,Paye III,Barren
40109340,30001718,Paye IV,Gas
40109345,30001718,Paye V,Temperate
40109347,30001718,Paye VI,Gas
40109373,30001718,Paye VII,Gas
40109401,30001718,Paye VIII,Gas
40109410,30001718,Paye IX,Barren
40109414,30001719,Sagain I,Barren
40109415,30001719,Sagain II,Barren
40109417,30001719,Sagain III,Oceanic
40109418,30001719,Sagain IV,Temperate
40109421,30001719,Sagain V,Gas
40109441,30001719,Sagain VI,Gas
40109464,30001719,Sagain VII,Gas
40109497,30001719,Sagain VIII,Gas
40109518,30001719,Sagain IX,Ice
40109608,30001721,Saminer I,Barren
40109609,30001721,Saminer II,Barren
40109611,30001721,Saminer III,Plasma
40109614,30001721,Saminer IV,Lava
40109615,30001721,Saminer V,Oceanic
40109618,30001721,Saminer VI,Barren
40109621,30001721,Saminer VII,Gas
40109633,30001721,Saminer VIII,Oceanic
40109637,30001721,Saminer IX,Temperate
40109942,30001726,Iswa I,Barren
40109945,30001726,Iswa II,Lava
40109947,30001726,Iswa III,Gas
40109950,30001726,Iswa IV,Gas
40109970,30001726,Iswa V,Oceanic
40109973,30001726,Iswa VI,Gas
40109981,30001726,Iswa VII,Gas
40109987,30001726,Iswa VIII,Ice
40110165,30001729,Sinid I,Lava
40110166,30001729,Sinid II,Oceanic
40110167,30001729,Sinid III,Lava
40110169,30001729,Sinid IV,Temperate
40110171,30001729,Sinid V,Barren
40110173,30001729,Sinid VI,Gas
40110191,30001729,Sinid VII,Temperate
40110195,30001729,Sinid VIII,Barren
40110566,30001735,Uhodoh I,Barren
40110568,30001735,Uhodoh II,Barren
40110569,30001735,Uhodoh III,Barren
40110571,30001735,Uhodoh IV,Temperate
40110574,30001735,Uhodoh V,Gas
40110589,30001735,Uhodoh VI,Gas
40110609,30001735,Uhodoh VII,Gas
40110632,30001735,Uhodoh VIII,Temperate
40110637,30001735,Uhodoh IX,Gas
40110659,30001735,Uhodoh X,Ice
40126791,30001985,EWOK-K I,Barren
40126793,30001985,EWOK-K II,Barren
40126794,30001985,EWOK-K III,Barren
40126795,30001985,EWOK-K IV,Barren
40126797,30001985,EWOK-K V,Oceanic
40126799,30001985,EWOK-K VI,Barren
40126800,30001985,EWOK-K VII,Gas
40126821,30001985,EWOK-K VIII,Gas
40126846,30001985,EWOK-K IX,Ice
40126883,30001987,G-M4I8 I,Barren
40126884,30001987,G-M4I8 II,Lava
40126885,30001987,G-M4I8 III,Barren
40126887,30001987,G-M4I8 IV,Lava
40126889,30001987,G-M4I8 V,Oceanic
40126892,30001987,G-M4I8 VI,Gas
40126897,30001987,G-M4I8 VII,Gas
40126901,30001987,G-M4I8 VIII,Gas
40126908,30001987,G-M4I8 IX,Gas
40126915,30001987,G-M4I8 X,Gas
40126924,30001987,G-M4I8 XI,Oceanic
40126926,30001987,G-M4I8 XII,Ice
40127034,30001990,93PI-4 I,Lava
40127035,30001990,93PI-4 II,Barren
40127037,30001990,93PI-4 III,Lava
40127039,30001990,93PI-4 IV,Gas
40127056,30001990,93PI-4 V,Gas
40127080,30001990,93PI-4 VI,Oceanic
40131972,30002067,Brin I,Barren
40131973,30002067,Brin II,Barren
40131975,30002067,Brin III,Barren
40131976,30002067,Brin IV,Temperate
40131978,30002067,Brin V,Gas
40132000,30002067,Brin VI,Gas
40132022,30002067,Brin VII,Gas
40132040,30002067,Brin VIII,Ice
40132929,30002082,Floseswin I,Lava
40132931,30002082,Floseswin II,Barren
40132932,30002082,Floseswin III,Storm
40132934,30002082,Floseswin IV,Temperate
40132937,30002082,Floseswin V,Oceanic
40132939,30002082,Floseswin VI,Gas
40132949,30002082,Floseswin VII,Gas
40132955,30002082,Floseswin VIII,Gas
40132975,30002082,Floseswin IX,Gas
40133004,30002082,Floseswin X,Gas
40133012,30002082,Floseswin XI,Ice
40133456,30002090,Frerstorn I,Barren
40133457,30002090,Frerstorn II,Storm
40133460,30002090,Frerstorn III,Barren
40133463,30002090,Frerstorn IV,Storm
40133466,30002090,Frerstorn V,Gas
40133471,30002090,Frerstorn VI,Gas
40133485,30002090,Frerstorn VII,Gas
40134053,30002101,Ualkin I,Barren
40134054,30002101,Ualkin II,Lava
40134055,30002101,Ualkin III,Temperate
40134057,30002101,Ualkin IV,Storm
40134059,30002101,Ualkin V,Barren
40134062,30002101,Ualkin VI,Gas
40134068,30002101,Ualkin VII,Temperate
40134074,30002101,Ualkin VIII,Barren
40134078,30002101,Ualkin IX,Barren
40134083,30002102,Gukarla I,Lava
40134084,30002102,Gukarla II,Barren
40134086,30002102,Gukarla III,Lava
40134088,30002102,Gukarla IV,Gas
40134105,30002102,Gukarla V,Barren
40134106,30002102,Gukarla VI,Plasma
40134107,30002102,Gukarla VII,Gas
40134133,30002102,Gukarla VIII,Gas
40134142,30002102,Gukarla IX,Gas
40140227,30002202,Narai I,Barren
40140228,30002202,Narai II,Barren
40140230,30002202,Narai III,Barren
40140232,30002202,Narai IV,Barren
40140233,30002202,Narai V,Storm
40140236,30002202,Narai VI,Barren
40140239,30002202,Narai VII,Gas
40140245,30002202,Narai VIII,Gas
40140262,30002202,Narai IX,Gas
40140797,30002210,Joppaya I,Lava
40140800,30002210,Joppaya II,Temperate
40140802,30002210,Joppaya III,Lava
40140803,30002210,Joppaya IV,Lava
40140806,30002210,Joppaya V,Plasma
40140811,30002210,Joppaya VI,Gas
40140837,30002210,Joppaya VII,Gas
40140849,30002210,Joppaya VIII,Gas
40140866,30002210,Joppaya IX,Ice
40141282,30002216,Aldali I,Plasma
40141283,30002216,Aldali II,Lava
40141284,30002216,Aldali III,Lava
40141285,30002216,Aldali IV,Barren
40141286,30002216,Aldali V,Barren
40141288,30002216,Aldali VI,Temperate
40141291,30002216,Aldali VII,Temperate
40141294,30002216,Aldali VIII,Gas
40141318,30002216,Aldali IX,Oceanic
40141426,30002220,Aghesi I,Barren
40141428,30002220,Aghesi II,Barren
40141429,30002220,Aghesi III,Lava
40141433,30002220,Aghesi IV,Temperate
40141436,30002220,Aghesi V,Temperate
40141438,30002220,Aghesi VI,Gas
40141453,30002220,Aghesi VII,Gas
40141477,30002220,Aghesi VIII,Ice
40141501,30002220,Aghesi IX,Barren
40141505,30002220,Aghesi X,Ice
40142029,30002228,Nererut I,Lava
40142031,30002228,Nererut II,Storm
40142033,30002228,Nererut III,Barren
40142034,30002228,Nererut IV,Barren
40142036,30002228,Nererut V,Gas
40142053,30002228,Nererut VI,Barren
40142054,30002228,Nererut VII,Barren
40142058,30002228,Nererut VIII,Gas
40142239,30002232,Gid I,Barren
40142240,30002232,Gid II,Barren
40142242,30002232,Gid III,Barren
40142243,30002232,Gid IV,Temperate
40142245,30002232,Gid V,Gas
40142252,30002232,Gid VI,Barren
40142255,30002232,Gid VII,Gas
40142272,30002232,Gid VIII,Gas
40142297,30002233,Dakba I,Lava
40142298,30002233,Dakba II,Barren
40142299,30002233,Dakba III,Plasma
40142301,30002233,Dakba IV,Temperate
40142304,30002233,Dakba V,Temperate
40142308,30002233,Dakba VI,Barren
40142310,30002233,Dakba VII,Gas
40142316,30002233,Dakba VIII,Gas
40142404,30002236,Milal I,Barren
40142406,30002236,Milal II,Barren
40142409,30002236,Milal III,Gas
40142413,30002236,Milal IV,Gas
40142435,30002236,Milal V,Gas
40142455,30002236,Milal VI,Gas
40142466,30002236,Milal VII,Ice
40142494,30002236,Milal VIII,Barren
40142978,30002245,Hizhara I,Lava
40142980,30002245,Hizhara II,Barren
40142982,30002245,Hizhara III,Lava
40142983,30002245,Hizhara IV,Barren
40142985,30002245,Hizhara V,Storm
40142987,30002245,Hizhara VI,Barren
40142989,30002245,Hizhara VII,Gas
40142995,30002245,Hizhara VIII,Temperate
40142998,30002245,Hizhara IX,Gas
40143015,30002245,Hizhara X,Temperate
40143018,30002245,Hizhara XI,Gas
40143049,30002245,Hizhara XII,Gas
40143061,30002246,Neziel I,Barren
40143062,30002246,Neziel II,Barren
40143063,30002246,Neziel III,Temperate
40143066,30002246,Neziel IV,Barren
40143067,30002246,Neziel V,Temperate
40143070,30002246,Neziel VI,Gas
40143075,30002246,Neziel VII,Gas
40143085,30002246,Neziel VIII,Gas
40143090,30002246,Neziel IX,Barren
40143094,30002247,Ahala I,Lava
40143095,30002247,Ahala II,Barren
40143097,30002247,Ahala III,Temperate
40143099,30002247,Ahala IV,Barren
40143102,30002247,Ahala V,Temperate
40143104,30002247,Ahala VI,Barren
40143108,30002247,Ahala VII,Gas
40143133,30002247,Ahala VIII,Gas
40143138,30002247,Ahala IX,Ice
40143171,30002248,Knophtikoo I,Barren
40143173,30002248,Knophtikoo II,Gas
40143179,30002248,Knophtikoo III,Gas
40143198,30002248,Knophtikoo IV,Gas
40143227,30002248,Knophtikoo V,Oceanic
40143230,30002248,Knophtikoo VI,Ice
40143234,30002248,Knophtikoo VII,Barren
40143329,30002250,Hai I,Barren
40143331,30002250,Hai II,Gas
40143334,30002250,Hai III,Gas
40143338,30002250,Hai IV,Gas
40143342,30002250,Hai V,Gas
40143365,30002250,Hai VI,Ice
40143746,30002257,Moussou I,Lava
40143749,30002257,Moussou II,Barren
40143752,30002257,Moussou III,Barren
40143753,30002257,Moussou IV,Gas
40143762,30002257,Moussou V,Gas
40143774,30002257,Moussou VI,Gas
40143788,30002257,Moussou VII,Gas
40143816,30002257,Moussou VIII,Ice
40144119,30002263,Jarshitsan I,Plasma
40144120,30002263,Jarshitsan II,Barren
40144121,30002263,Jarshitsan III,Lava
40144124,30002263,Jarshitsan IV,Lava
40144126,30002263,Jarshitsan V,Storm
40144128,30002263,Jarshitsan VI,Barren
40144131,30002263,Jarshitsan VII,Gas
40144151,30002263,Jarshitsan VIII,Gas
40144182,30002263,Jarshitsan IX,Barren
40151533,30002383,Aeddin I,Barren
40151534,30002383,Aeddin II,Barren
40151535,30002383,Aeddin III,Temperate
40151537,30002383,Aeddin IV,Barren
40151540,30002383,Aeddin V,Storm
40151543,30002383,Aeddin VI,Storm
40151547,30002383,Aeddin VII,Oceanic
40151552,30002383,Aeddin VIII,Gas
40151578,30002383,Aeddin IX,Temperate
40151584,30002384,Gulfonodi I,Barren
40151587,30002384,Gulfonodi II,Barren
40151588,30002384,Gulfonodi III,Barren
40151590,30002384,Gulfonodi IV,Barren
40151591,30002384,Gulfonodi V,Barren
40151593,30002384,Gulfonodi VI,Lava
40151594,30002384,Gulfonodi VII,Storm
40151597,30002384,Gulfonodi VIII,Gas
40151622,30002384,Gulfonodi IX,Storm
40151627,30002384,Gulfonodi X,Gas
40151662,30002384,Gulfonodi XI,Oceanic
40151756,30002386,Gelfiven I,Lava
40151757,30002386,Gelfiven II,Barren
40151758,30002386,Gelfiven III,Barren
40151760,30002386,Gelfiven IV,Barren
40151762,30002386,Gelfiven V,Oceanic
40151764,30002386,Gelfiven VI,Temperate
40151766,30002386,Gelfiven VII,Barren
40151769,30002386,Gelfiven VIII,Temperate
40151772,30002386,Gelfiven IX,Gas
40151795,30002386,Gelfiven X,Gas
40151800,30002386,Gelfiven XI,Gas
40151813,30002386,Gelfiven XII,Barren
40151818,30002387,Bosena I,Barren
40151820,30002387,Bosena II,Barren
40151822,30002387,Bosena III,Barren
40151823,30002387,Bosena IV,Barren
40151825,30002387,Bosena V,Oceanic
40151828,30002387,Bosena VI,Gas
40151835,30002387,Bosena VII,Gas
40151840,30002387,Bosena VIII,Gas
40151846,30002387,Bosena IX,Temperate
40154189,30002424,2E-ZR5 I,Lava
40154190,30002424,2E-ZR5 II,Barren
40154193,30002424,2E-ZR5 III,Temperate
40154195,30002424,2E-ZR5 IV,Barren
40154197,30002424,2E-ZR5 V,Gas
40154220,30002424,2E-ZR5 VI,Gas
40154254,30002424,2E-ZR5 VII,Ice
